,url,year,imdb_link,title,Directed by,Produced by,Starring,Music by,Cinematography,Edited by,Distributed by,Release date,Running time,Country,Language
65,https://en.wikipedia.org/wiki/DuckTales_the_Movie:_Treasure_of_the_Lost_Lamp,-1.6677131939767726,https://www.imdb.com/title/tt0099472/,DuckTales the Movie:Treasure of the Lost Lamp,Bob Hathcock,"['Bob Hathcock', 'Jean-Pierre Quenet']","['Alan Young', 'Terrence McGovern', 'Russi Taylor', 'Richard Libertini', 'Christopher Lloyd', 'June Foray', 'Chuck McCann', 'Joan Gerber', 'Rip Taylor']",David Newman,,Charles King,Buena Vista Pictures,"['August 3, 1990', '(', '1990-08-03', ')']",74 minutes,United States,English
66,https://en.wikipedia.org/wiki/Edward_Scissorhands,-1.6677131939767726,https://www.imdb.com/title/tt0099487/,Edward Scissorhands,Tim Burton,"['Denise Di Novi', 'Tim Burton']","['Johnny Depp', 'Winona Ryder', 'Dianne Wiest', 'Anthony Michael Hall', 'Kathy Baker', 'Vincent Price', 'Alan Arkin']",Danny Elfman,Stefan Czapsky,"['Richard Halsey', 'Colleen Halsey']",20th Century Fox,"['December 6, 1990', '(', '1990-12-06', ')', '(', 'Los Angeles', ')', 'December 7, 1990', '(', '1990-12-07', ')', '(United States)']",105 minutes,United States,English
67,https://en.wikipedia.org/wiki/The_End_of_Innocence_(film),-1.6677131939767726,https://www.imdb.com/title/tt0101812/,The End of Innocence,Dyan Cannon,"['Leonard Rabinowitz', 'Stanley Fimberg']","['Rebecca Schaeffer', 'Dyan Cannon', 'John Heard', 'Stephen Meadows']",Michael Convertino,Alex Nepomniaschy,Bruce Cannon,Skouras Pictures,"['December 6, 1990', '(', '1990-12-06', ')']",102 minutes,United States,English
68,https://en.wikipedia.org/wiki/Ernest_Goes_to_Jail,-1.6677131939767726,https://www.imdb.com/title/tt0099512/,Ernest Goes to Jail,John R. Cherry III,Martin Erlichman,"['Jim Varney', 'Gailard Sartain']","['Bruce Arntson', 'Kirby Shelstad']",Peter Stein,Sharyn L. Ross,Buena Vista Pictures,"['April 6, 1990', '(', '1990-04-06', ')']",81 minutes,United States,English
69,https://en.wikipedia.org/wiki/Everybody_Wins_(film),-1.6677131939767726,https://www.imdb.com/title/tt0099520/,Everybody Wins,Karel Reisz,Jeremy Thomas,"['Debra Winger', 'Nick Nolte', 'Will Patton', 'Judith Ivey', 'Jack Warden']",Mark Isham,Ian Baker,John Bloom,Orion Pictures,"['January 19, 1990', '(', '1990-01-19', ')']",97 minutes,United States,English
70,https://en.wikipedia.org/wiki/The_Exorcist_III,-1.6677131939767726,https://www.imdb.com/title/tt0099528/,The Exorcist III,William Peter Blatty,"['Carter DeHaven', 'James G. Robinson']","['George C. Scott', 'Ed Flanders', 'Jason Miller', 'Scott Wilson', 'Nicol Williamson', 'Brad Dourif']",Barry De Vorzon,Gerry Fisher,"['Todd Ramsay', 'Peter Lee Thompson']",20th Century Fox,"['August 17, 1990', '(', '1990-08-17', ')']",110 minutes,United States,English
71,https://en.wikipedia.org/wiki/Eyes_on_the_Prize,-1.6677131939767726,https://www.imdb.com/title/tt0092999/,Eyes on the Prize,"['Orlando Bagwell', 'Sheila Curran Bernard', 'Callie Crossley', 'James A. DeVinney', 'Madison D. Lacy', 'Louis Massiah', 'Thomas Ott', 'Samuel D. Pollard', 'Terry Kay Rockefeller', 'Jacqueline Shearer', 'Paul Stekler', 'Judith Vecchione']",,,,,,,,60 minutes,,
72,https://en.wikipedia.org/wiki/Faces_of_Death_IV,-1.6677131939767726,https://www.imdb.com/title/tt0121262/,Faces of Death IV,"John Alan Schwartz, Susumu Saegusa, Andrew Theopolis",,James B. Schwartz,Barington van Campen,Peter B. Good,"['Michael Murray', 'Armondo Pinto']",Gorgon Video,"['1990', '(', '1990', ')']",90 minutes,United States,English
73,https://en.wikipedia.org/wiki/Far_Out_Man,-1.6677131939767726,https://www.imdb.com/title/tt0099546/,Far Out Man,Tommy Chong,"['Lisa M. Hansen', 'John Pare']","['Tommy Chong', 'C. Thomas Howell', 'Rae Dawn Chong', 'Shelby Chong', 'Paris Chong', 'Martin Mull', 'Judd Nelson', 'Michael Winslow', 'Cheech Marin', 'Paul Bartel']",Jay Chattaway,"['Greg Gardiner', 'Eric Woster']","['Stephen R. Myers', 'Gilberto Costa Nunes']",New Line Cinema,"['May 11, 1990', '(', '1990-05-11', ')']",81 minutes,United States,English
74,https://en.wikipedia.org/wiki/The_Final_Sanction_(film),-1.6677131939767726,https://www.imdb.com/title/tt0101876/,The Final Sanction,David A. Prior,David Marriott,"['Ted Prior', ""Robert Z'Dar"", 'Renée Cline', 'William Smith']","['Garm Beall', 'Tim James', 'Steve McClintock']",,,Action International Pictures,"['1990', '(', '1990', ')']",90 minutes,,English
75,https://en.wikipedia.org/wiki/Fire_Birds,-1.6677131939767726,https://www.imdb.com/title/tt0099575/,Fire Birds,David Green,Bill Badalato,"['Nicolas Cage', 'Tommy Lee Jones', 'Sean Young', 'Bryan Kestner']",David Newman,Tony Imi,"['Norman Buckley', ""Dennis M. O'Connor"", 'Jon Poll']",Buena Vista Pictures,"['May 25, 1990', '(', '1990-05-25', ')']",87 minutes,United States,English
76,https://en.wikipedia.org/wiki/The_First_Power,-1.6677131939767726,https://www.imdb.com/title/tt0099578/,The First Power,Robert Resnikoff,David Madden,"['Lou Diamond Phillips', 'Tracy Griffith', 'Jeff Kober', 'Mykel T. Williamson', 'Elizabeth Arlen']",Stewart Copeland,Theo van de Sande,Michael Bloecher,Orion Pictures,"['April 6, 1990', '(', '1990-04-06', ')']",98 minutes,United States,English
77,https://en.wikipedia.org/wiki/Flashback_(1990_film),-1.6677131939767726,https://www.imdb.com/title/tt0099581/,Flashback,Franco Amurri,Marvin Worth,"['Dennis Hopper', 'Kiefer Sutherland']",Barry Goldberg,Stefan Czapsky,Carroll Timothy O'Meara,Paramount Pictures,"['February 2, 1990', '(United States)']",107 minutes,United States,English
78,https://en.wikipedia.org/wiki/Flatliners,-1.6677131939767726,https://www.imdb.com/title/tt0099582/,Flatliners,Joel Schumacher,"['Michael Douglas', 'Rick Bieber']","['Kiefer Sutherland', 'Julia Roberts', 'William Baldwin', 'Oliver Platt', 'Kevin Bacon']",James Newton Howard,Jan de Bont,Robert Brown,Columbia Pictures,"['August 10, 1990', '(', '1990-08-10', ')', '(United States)']",114 minutes,United States,English
79,https://en.wikipedia.org/wiki/The_Forbidden_Dance,-1.6677131939767726,https://www.imdb.com/title/tt0099595/,The Forbidden Dance,Greydon Clark,Richard L. Albert,"['Laura Harring', 'Jeff James', 'Sid Haig', 'Richard Lynch']",Vladimir Horunzhy,R. Michael Stringer,"['Robert Edwards', 'Barry Seybert', 'Earl Watson']",Columbia Pictures,"['March 16, 1990', '(', '1990-03-16', ')']",97 minutes,United States,English
80,https://en.wikipedia.org/wiki/The_Fourth_War,-1.6677131939767726,https://www.imdb.com/title/tt0099606/,The Fourth War,John Frankenheimer,,"['Roy Scheider', 'Jürgen Prochnow', 'Tim Reid', 'Lara Harris', 'Harry Dean Stanton']",Bill Conti,Gerry Fisher,,Cannon Films,"['March 23, 1990', '(', '1990-03-23', ')']",91 min.,United States,English
81,https://en.wikipedia.org/wiki/Frankenhooker,-1.6677131939767726,https://www.imdb.com/title/tt0099611/,Frankenhooker,Frank Henenlotter,James Glickenhaus,"['James Lorinz', 'Patty Mullen', 'Louise Lasser']",Joe Renzetti,Robert M. Baldwin,Kevin Tent,Shapiro-Glickenhaus Entertainment,"['April 1990', '(', '1990-04', ')', '(Houston International Film Festival)']",85 minutes,,English
82,https://en.wikipedia.org/wiki/Frankenstein_Unbound,-1.6677131939767726,https://www.imdb.com/title/tt0099612/,Frankenstein Unbound,Roger Corman,"['Jay Cassidy', 'Roger Corman', 'Kobi Jaeger', 'Laura J. Medina', 'Thom Mount']","['John Hurt', 'Raul Julia', 'Bridget Fonda', 'Jason Patric', 'Michael Hutchence', 'Nick Brimble']",Carl Davis,"['Armando Nannuzzi', 'Michael Scott']","['Mary Bauer', 'Jay Lash Cassidy']",20th Century Fox,"['November 2, 1990', '(', '1990-11-02', ')']",85 minutes,United States,English
83,https://en.wikipedia.org/wiki/The_Freshman_(1990_film),-1.6677131939767726,https://www.imdb.com/title/tt0099615/,The Freshman,Andrew Bergman,Mike Lobell,"['Marlon Brando', 'Matthew Broderick', 'Bruno Kirby', 'Penelope Ann Miller', 'Frank Whaley']",David Newman,William A. Fraker,Barry Malkin,TriStar Pictures,"['July 20, 1990', '(', '1990-07-20', ')']",102 minutes,United States,English
84,https://en.wikipedia.org/wiki/Full_Fathom_Five_(film),-1.6677131939767726,https://www.imdb.com/title/tt0099622/,Full Fathom Five,Carl Franklin,Rodman Flender,"['Michael Moriarty', 'Maria Rangel', 'Diego Bertie']",,,,Concorde Pictures,"['September 7, 1990', '(', '1990-09-07', ')', '(U.S.)']",82 min,"['Peru', 'United States']",English
85,https://en.wikipedia.org/wiki/Funny_About_Love,-1.6677131939767726,https://www.imdb.com/title/tt0099623/,Funny About Love,Leonard Nimoy,"['Jon Avnet', 'Jordan Kerner']","['Gene Wilder', 'Christine Lahti', 'Mary Stuart Masterson']",Miles Goodman,Fred Murphy,Peter E. Berger,Paramount Pictures,"['September 21, 1990', '(', '1990-09-21', ')']",101 minutes,United States,English
86,https://en.wikipedia.org/wiki/Getting_Lucky,-1.6677131939767726,https://www.imdb.com/title/tt0099648/,Getting Lucky,Michael Paul Girard,Philip J. Jones,"['Steven Cooke', 'Lezlie Z. McCraw', 'Rick McDowell', 'Garry Kluger']","['Miriam Cutler', 'Michael Paul Girard']",Gerald M. Williams,Tony Miller,Troma Entertainment,"['1990', '(', '1990', ')']",85 minutes,United States,English
87,https://en.wikipedia.org/wiki/Ghost_(1990_film),-1.6677131939767726,https://www.imdb.com/title/tt0099653/,Ghost,Jerry Zucker,Lisa Weinstein,"['Patrick Swayze', 'Demi Moore', 'Whoopi Goldberg', 'Tony Goldwyn']",Maurice Jarre,Adam Greenberg,Walter Murch,Paramount Pictures,"['July 13, 1990', '(', '1990-07-13', ')']",128 minutes,United States,English
88,https://en.wikipedia.org/wiki/Ghost_Dad,-1.6677131939767726,https://www.imdb.com/title/tt0099654/,Ghost Dad,Sidney Poitier,Terrence Nelson,"['Bill Cosby', 'Kimberly Russell', 'Denise Nicholas', 'Ian Bannen']",Henry Mancini,Andrew Laszlo,Pembroke J. Herring,Universal Pictures,"['June 29, 1990', '(', '1990-06-29', ')']",83 minutes,United States,English
89,https://en.wikipedia.org/wiki/Ghosts_Can%27t_Do_It,-1.6677131939767726,https://www.imdb.com/title/tt0099656/,Ghosts Can't Do It,John Derek,"['Bo Derek', 'Chandran Rutnam']","['Bo Derek', 'Anthony Quinn']","['Junior Homrich', 'Randall Tico']",John Derek,John Derek,Triumph Releasing,"['October 17, 1989', '(', '1989-10-17', ')', '(foreign video premiere)', 'June 1, 1990', '(', '1990-06-01', ')']",90 minutes,United States,English
90,https://en.wikipedia.org/wiki/Girlfriend_from_Hell,-1.6677131939767726,https://www.imdb.com/title/tt0099664/,Girlfriend From Hell,Daniel M. Peterson,"['Daniel M. Peterson', 'Alberto Lensi']","['Dana Ashbrook', 'Liane Alexandra Curtis', 'Lezlie Deane', 'Anthony Barrile', 'James Daughton']",Michael Rapp,Gerry Lively,Beth Conwell,"['August Entertainment', 'International Video Entertainment']","['April 24, 1989', '(', '1989-04-24', ')', '(Houston Film Festival)']",95 minutes,United States,English
91,https://en.wikipedia.org/wiki/The_Godfather_Part_III,-1.6677131939767726,https://www.imdb.com/title/tt0099674/,The Godfather Part III,Francis Ford Coppola,Francis Ford Coppola,"['Al Pacino', 'Diane Keaton', 'Talia Shire', 'Andy García', 'Eli Wallach', 'Joe Mantegna', 'Bridget Fonda', 'George Hamilton', 'Sofia Coppola']",Carmine Coppola,Gordon Willis,"['Barry Malkin', 'Lisa Fruchtman', 'Walter Murch']",Paramount Pictures,"['December 20, 1990', '(', '1990-12-20', ')', '(Beverly Hills)', 'December 25, 1990', '(', '1990-12-25', ')', '(United States)']",162 minutes,United States,English
92,https://en.wikipedia.org/wiki/Goodfellas,-1.6677131939767726,https://www.imdb.com/title/tt0099685/,Goodfellas,Martin Scorsese,Irwin Winkler,"['Robert De Niro', 'Ray Liotta', 'Joe Pesci', 'Lorraine Bracco', 'Paul Sorvino']",,Michael Ballhaus,Thelma Schoonmaker,Warner Bros.,"['September 9, 1990', '(', '1990-09-09', ')', '(', 'Venice', ')', 'September 19, 1990', '(', '1990-09-19', ')', '(United States)']",145 minutes,United States,English
93,https://en.wikipedia.org/wiki/Graffiti_Bridge_(film),-1.6677131939767726,https://www.imdb.com/title/tt0099691/,Graffiti Bridge,Prince,"['Arnold Stiefel', 'Randy Phillips']","['Prince', 'Morris Day', 'Jerome Benton', 'The Time', 'Jill Jones', 'Mavis Staples', 'George Clinton', 'Ingrid Chavez', 'Tevin Campbell']",Prince,Bill Butler,Rebecca Ross,Warner Bros.,"['November 2, 1990', '(', '1990-11-02', ')']",90 minutes,United States,English
94,https://en.wikipedia.org/wiki/Green_Card_(film),-1.6677131939767726,https://www.imdb.com/title/tt0099699/,Green Card,Peter Weir,Peter Weir,"['Gérard Depardieu', 'Andie MacDowell']",Hans Zimmer,Geoffrey Simpson,William M. Anderson,Buena Vista Pictures,"['25 December 1990', '(', '1990-12-25', ')', '(United States)', '31 January 1991', '(', '1991-01-31', ')', '(Australia)', '20 February 1991', '(', '1991-02-20', ')', '(France)', '[1]']",107 minutes,"['United States', 'Australia', 'France']",English
95,https://en.wikipedia.org/wiki/Gremlins_2:_The_New_Batch,-1.6677131939767726,https://www.imdb.com/title/tt0099700/,Gremlins 2: The New Batch,"['Joe Dante', 'Chuck Jones', '(animation)']",Michael Finnell,"['Zach Galligan', 'Phoebe Cates', 'John Glover', 'Robert J. Prosky', 'Robert Picardo', 'Christopher Lee']",Jerry Goldsmith,John Hora,Kent Beyda,Warner Bros.,"['June 15, 1990', '(', '1990-06-15', ')']",106 minutes,United States,English
96,https://en.wikipedia.org/wiki/The_Grifters_(film),-1.6677131939767726,https://www.imdb.com/title/tt0099703/,The Grifters,Stephen Frears,"['Martin Scorsese', 'Robert A. Harris', 'Jim Painten']","['John Cusack', 'Anjelica Huston', 'Annette Bening']",Elmer Bernstein,Oliver Stapleton,Mick Audsley,Miramax Films,"['December 5, 1990', '(', '1990-12-05', ')', '(US limited)', 'January 4, 1991', '(', '1991-01-04', ')', '(US wide)']",110 minutes,United States,English
97,https://en.wikipedia.org/wiki/Grim_Prairie_Tales,-1.6677131939767726,https://www.imdb.com/title/tt0099704/,Grim Prairie Tales,Wayne Coe,Richard Hahn,"['James Earl Jones', 'Brad Dourif', 'Will Hare', 'Marc McClure', 'Michelle Joyner', 'William Atherton', 'Lisa Eichhorn']",Steven Dancz,Janusz Kamiński,Earl Ghaffari,Image Entertainment,"September 24, 1990",86 minutes,United States,English
98,https://en.wikipedia.org/wiki/The_Guardian_(1990_film),-1.6677131939767726,https://www.imdb.com/title/tt0099710/,The Guardian,William Friedkin,Joe Wizan,"['Jenny Seagrove', 'Dwier Brown', 'Carey Lowell']",Jack Hues,John A. Alonzo,Seth Flaum,Universal Pictures,"['April 27, 1990', '(', '1990-04-27', ')']",92 minutes,United States,English
99,https://en.wikipedia.org/wiki/Guns_(film),-1.6677131939767726,https://www.imdb.com/title/tt0099720/,Guns,Andy Sidaris,Arlene Sidaris,"['Erik Estrada', 'Dona Speir', 'Devin DeVasquez', 'Danny Trejo', 'Cynthia Brimhall']",Richard Lyons,Howard Wexler,Michael Haight,Malibu Bay Films,"November 9, 1990",96 minutes,United States,English
100,https://en.wikipedia.org/wiki/The_Guyver,-1.6677131939767726,https://www.imdb.com/title/tt0101988/,The Guyver,"['Screaming Mad George', 'Steve Wang', '(co-director)']",Brian Yuzna,"['Mark Hamill', 'Vivian Wu', 'Jack Armstrong', 'Michael Berryman', 'Jimmie Walker', 'David Gale']",Matthew Morse,Levie Isaacks,"['Andy Horvitch', 'Joe Woo Jr.']","['New Line Cinema', '(United States)', 'Imperial Entertainment (International)']","['March 18, 1991', '(', '1991-03-18', ')']",88 minutes,United States,English
101,https://en.wikipedia.org/wiki/The_Handmaid%27s_Tale_(film),-1.6677131939767726,https://www.imdb.com/title/tt0099731/,The Handmaid's Tale,Volker Schlöndorff,Daniel Wilson,"['Natasha Richardson', 'Faye Dunaway', 'Aidan Quinn', 'Elizabeth McGovern', 'Victoria Tennant', 'Robert Duvall']",Ryuichi Sakamoto,Igor Luther,David Ray,Cinecom Pictures,"['February 15, 1990', '(', '1990-02-15', ')', '(West Germany)', 'March 9, 1990', '(', '1990-03-09', ')', '(U.S.)']",109 minutes,"['United States', 'Germany']",English
102,https://en.wikipedia.org/wiki/Hard_to_Kill,-1.6677131939767726,https://www.imdb.com/title/tt0099739/,Hard to Kill,Bruce Malmuth,"['Gary Adelson', 'Joel Simon', 'Bill Todman, Jr.']","['Steven Seagal', 'Kelly LeBrock', 'Bill Sadler', 'Frederick Coffin']",David Michael Frank,Matthew F. Leonetti,John F. Link,Warner Bros.,"['February 9, 1990', '(', '1990-02-09', ')']",96 minutes,United States,English
103,https://en.wikipedia.org/wiki/Hardware_(film),-1.6677131939767726,https://www.imdb.com/title/tt0099740/,Hardware,Richard Stanley,"['JoAnne Sellar', 'Paul Truybits']","['Dylan McDermott', 'Stacey Travis', 'John Lynch', 'William Hootkins', 'Iggy Pop']",Simon Boswell,Steven Chivers,Derek Trigg,"['Palace Pictures', '(UK)', 'Millimeter Films', '(US)']","['14 September 1990', '(', '1990-09-14', ')', '(US)', '5 October 1990', '(', '1990-10-05', ')', '(UK)']",94 minutes,United Kingdom,English
104,https://en.wikipedia.org/wiki/Havana_(film),-1.6677131939767726,https://www.imdb.com/title/tt0099747/,Havana,Sydney Pollack,"['Sydney Pollack', 'Richard Roth']","['Robert Redford', 'Lena Olin', 'Alan Arkin']",Dave Grusin,Owen Roizman,"['Fredric Steinkamp', 'William Steinkamp']",Universal Pictures,"['December 14, 1990', '(', '1990-12-14', ')']",140 minutes,United States,English
105,https://en.wikipedia.org/wiki/Heart_Condition_(film),-1.6677131939767726,https://www.imdb.com/title/tt0099750/,Heart Condition,James D. Parriott,Steve Tisch,"['Bob Hoskins', 'Denzel Washington', 'Chloe Webb']",Patrick Leonard,Arthur Albert,David Finfer,New Line Cinema,"['February 2, 1990', '(', '1990-02-02', ')']",100 minutes,United States,English
106,https://en.wikipedia.org/wiki/Henry_%26_June,-1.6677131939767726,https://www.imdb.com/title/tt0099762/,Henry & June,Philip Kaufman,Peter Kaufman,"['Fred Ward', 'Uma Thurman', 'Maria de Medeiros', 'Richard E. Grant', 'Kevin Spacey']",,Philippe Rousselot,"['Dede Allen', 'Vivien Hillgrove Gilliam', 'William S. Scharf']",Universal Pictures,"['October 5, 1990', '(', '1990-10-05', ')']",136 minutes,United States,English
107,https://en.wikipedia.org/wiki/Henry:_Portrait_of_a_Serial_Killer,-1.6677131939767726,https://www.imdb.com/title/tt0099763/,Henry: Portrait of a Serial Killer,John McNaughton,"['Lisa Dedmond', 'Steven A. Jones', 'John McNaughton']","['Michael Rooker', 'Tom Towles', 'Tracy Arnold']","['Ken Hale', 'Steven A. Jones', 'Robert McNaughton']",Charlie Lieberman,Elena Maganini,Greycat Films,"['September 24, 1986', '(', '1986-09-24', ')', '(', 'Chicago International Film Festival', ')', 'January 5, 1990', '(', '1990-01-05', ')', '(US)']",83 minutes,United States,English
108,https://en.wikipedia.org/wiki/Home_Alone,-1.6677131939767726,https://www.imdb.com/title/tt0099785/,Home Alone,Chris Columbus,John Hughes,"['Macaulay Culkin', 'Joe Pesci', 'Daniel Stern', 'John Heard', ""Catherine O'Hara""]",John Williams,Julio Macat,Raja Gosnell,20th Century Fox,"['November 16, 1990', '(', '1990-11-16', ')']",103 minutes,United States,English
109,"https://en.wikipedia.org/wiki/Hot_Cars,_Cold_Facts",-1.6677131939767726,https://www.imdb.com/title/tt0096101/,Short Circuit 2,Kenneth Johnson,"['David Foster', 'Gary Foster', 'Lawrence Turman']","['Fisher Stevens', 'Michael McKean', 'Cynthia Gibb', 'Jack Weston', 'Tim Blaney']",Charles Fox,John McPherson,Conrad Buff IV,TriStar Pictures,"['July 6, 1988', '(', '1988-07-06', ')']",110 minutes,United States,English
110,https://en.wikipedia.org/wiki/The_Hot_Spot,-1.6677131939767726,https://www.imdb.com/title/tt0099797/,The Hot Spot,Dennis Hopper,Paul Lewis,"['Don Johnson', 'Virginia Madsen', 'Jennifer Connelly', 'Charles Martin Smith']",Jack Nitzsche,Ueli Steiger,Wende Phifer Mate,Orion Pictures,"['September 8, 1990', '(', '1990-09-08', ')', '(', 'Toronto International Film Festival', ')', 'October 12, 1990', '(', '1990-10-12', ')', '(US)']",130 minutes,United States,English
111,https://en.wikipedia.org/wiki/House_Party_(film),-1.6677131939767726,https://www.imdb.com/title/tt0099800/,House Party,Reginald Hudlin,"['Gerald T. Olson', 'Warrington Hudlin']","[""Kid 'n Play"", 'Full Force', 'Robin Harris']","['Lenny White', 'Marcus Miller']",Peter Deming,Earl Watson,New Line Cinema,"['March 9, 1990', '(', '1990-03-09', ')']",100 minutes,United States,English
